date,day_of_week,dish_name,prepared_count,sold_count,waste_count,price_per_item,is_peak_day,staff_count
2016-11-09,Wednesday,egg_hopper,56,48,8,64.83,False,5
2016-11-09,Wednesday,kottu,69,13,56,432.22,False,5
2016-11-09,Wednesday,rolls,34,27,7,54.03,False,5
2016-11-10,Thursday,rolls,33,29,4,54.03,False,5
2016-11-10,Thursday,egg_hopper,82,28,54,64.83,False,5
2016-11-10,Thursday,kottu,114,94,20,432.22,False,5
2016-11-10,Thursday,rice_and_curry,24,23,1,378.19,False,5
2016-11-10,Thursday,pittu,29,21,8,162.08,False,5
2016-11-11,Friday,fried_rice,57,15,42,405.2,False,5
2016-11-11,Friday,vegetable_roti,38,35,3,54.03,False,5
2016-11-12,Saturday,rice_and_curry,67,58,9,416.01,True,11
2016-11-12,Saturday,fried_rice,30,24,6,445.72,True,11
2016-11-12,Saturday,kottu,68,42,26,475.44,True,11
2016-11-12,Saturday,chicken_biriyani,73,17,56,534.87,True,11
2016-11-13,Sunday,paratha_roti,115,42,73,59.43,True,12
2016-11-13,Sunday,pittu,24,17,7,178.29,True,12
2016-11-13,Sunday,rice_and_curry,96,75,21,416.01,True,12
2016-11-14,Monday,kottu,34,24,10,432.22,False,7
2016-11-14,Monday,vegetable_roti,36,11,25,54.03,False,7
2016-11-14,Monday,rolls,108,48,60,54.03,False,7
2016-11-14,Monday,fried_rice,89,83,6,405.2,False,7
2016-11-15,Tuesday,chicken_biriyani,77,35,42,486.24,False,4
2016-11-15,Tuesday,watalappan,74,31,43,216.11,False,4
2016-11-15,Tuesday,fried_rice,65,60,5,405.2,False,4
2016-11-16,Wednesday,watalappan,55,38,17,216.11,False,5
2016-11-16,Wednesday,egg_hopper,88,56,32,64.83,False,5
2016-11-16,Wednesday,chicken_biriyani,71,33,38,486.24,False,5
2016-11-16,Wednesday,kottu,65,52,13,432.22,False,5
2016-11-16,Wednesday,pittu,38,22,16,162.08,False,5
2016-11-17,Thursday,rice_and_curry,28,21,7,378.19,False,8
2016-11-17,Thursday,egg_hopper,67,33,34,64.83,False,8
2016-11-17,Thursday,rolls,61,37,24,54.03,False,8
2016-11-18,Friday,pittu,108,78,30,162.08,False,8
2016-11-18,Friday,watalappan,105,104,1,216.11,False,8
2016-11-18,Friday,chicken_biriyani,73,20,53,486.24,False,8
2016-11-19,Saturday,rice_and_curry,52,37,15,416.01,True,8
2016-11-19,Saturday,chicken_biriyani,115,56,59,534.87,True,8
2016-11-19,Saturday,paratha_roti,50,39,11,59.43,True,8
2016-11-20,Sunday,fried_rice,26,22,4,445.72,True,11
2016-11-20,Sunday,egg_hopper,43,36,7,71.32,True,11
2016-11-20,Sunday,rolls,52,14,38,59.43,True,11
2016-11-20,Sunday,kottu,28,12,16,475.44,True,11
2016-11-21,Monday,pittu,119,13,106,162.08,False,5
2016-11-21,Monday,watalappan,43,17,26,216.11,False,5
2016-11-21,Monday,fried_rice,26,20,6,405.2,False,5
2016-11-21,Monday,vegetable_roti,110,99,11,54.03,False,5
2016-11-22,Tuesday,egg_hopper,107,55,52,64.83,False,8
2016-11-22,Tuesday,vegetable_roti,52,50,2,54.03,False,8
2016-11-22,Tuesday,paratha_roti,34,16,18,54.03,False,8
2016-11-22,Tuesday,fried_rice,56,25,31,405.2,False,8
2016-11-23,Wednesday,fried_rice,48,31,17,405.2,False,5
2016-11-23,Wednesday,egg_hopper,81,40,41,64.83,False,5
2016-11-23,Wednesday,chicken_biriyani,95,92,3,486.24,False,5
2016-11-23,Wednesday,rice_and_curry,34,13,21,378.19,False,5
2016-11-24,Thursday,paratha_roti,68,50,18,54.03,False,4
2016-11-24,Thursday,rolls,23,18,5,54.03,False,4
2016-11-24,Thursday,vegetable_roti,27,19,8,54.03,False,4
2016-11-25,Friday,pittu,22,11,11,162.08,False,8
2016-11-25,Friday,paratha_roti,107,69,38,54.03,False,8
2016-11-25,Friday,fried_rice,49,24,25,405.2,False,8
2016-11-25,Friday,watalappan,101,71,30,216.11,False,8
2016-11-26,Saturday,rice_and_curry,92,54,38,416.01,True,14
2016-11-26,Saturday,pittu,31,17,14,178.29,True,14
2016-11-26,Saturday,vegetable_roti,117,67,50,59.43,True,14
2016-11-27,Sunday,watalappan,23,17,6,237.72,True,8
2016-11-27,Sunday,chicken_biriyani,53,39,14,534.87,True,8
2016-11-27,Sunday,pittu,49,13,36,178.29,True,8
2016-11-28,Monday,egg_hopper,25,10,15,64.83,False,7
2016-11-28,Monday,kottu,64,36,28,432.22,False,7
2016-11-29,Tuesday,chicken_biriyani,109,34,75,486.24,False,8
2016-11-29,Tuesday,egg_hopper,32,12,20,64.83,False,8
2016-11-29,Tuesday,watalappan,54,33,21,216.11,False,8
2016-11-30,Wednesday,paratha_roti,51,32,19,54.03,False,8
2016-11-30,Wednesday,vegetable_roti,94,58,36,54.03,False,8
2016-11-30,Wednesday,fried_rice,49,20,29,405.2,False,8
2016-11-30,Wednesday,kottu,85,48,37,432.22,False,8
2016-12-01,Thursday,paratha_roti,117,19,98,54.03,False,4
2016-12-01,Thursday,rice_and_curry,36,33,3,378.19,False,4
2016-12-02,Friday,paratha_roti,50,16,34,54.03,False,4
2016-12-02,Friday,vegetable_roti,40,15,25,54.03,False,4
2016-12-02,Friday,chicken_biriyani,116,64,52,486.24,False,4
2016-12-02,Friday,fried_rice,80,49,31,405.2,False,4
2016-12-03,Saturday,fried_rice,73,39,34,445.72,True,10
2016-12-03,Saturday,kottu,98,16,82,475.44,True,10
2016-12-03,Saturday,rolls,40,27,13,59.43,True,10
2016-12-03,Saturday,rice_and_curry,43,22,21,416.01,True,10
2016-12-04,Sunday,vegetable_roti,109,33,76,59.43,True,14
2016-12-04,Sunday,watalappan,99,10,89,237.72,True,14
2016-12-04,Sunday,rice_and_curry,46,19,27,416.01,True,14
2016-12-04,Sunday,rolls,116,44,72,59.43,True,14
2016-12-05,Monday,paratha_roti,119,95,24,54.03,False,5
2016-12-05,Monday,pittu,46,18,28,162.08,False,5
2016-12-06,Tuesday,rice_and_curry,85,36,49,378.19,False,5
2016-12-06,Tuesday,pittu,56,17,39,162.08,False,5
2016-12-06,Tuesday,fried_rice,21,13,8,405.2,False,5
2016-12-07,Wednesday,watalappan,103,34,69,216.11,False,8
2016-12-07,Wednesday,egg_hopper,76,15,61,64.83,False,8
2016-12-07,Wednesday,fried_rice,107,47,60,405.2,False,8
2016-12-07,Wednesday,rolls,113,33,80,54.03,False,8
2016-12-08,Thursday,vegetable_roti,113,14,99,54.03,False,7
2016-12-08,Thursday,chicken_biriyani,53,49,4,486.24,False,7
2016-12-08,Thursday,paratha_roti,23,20,3,54.03,False,7
2016-12-08,Thursday,fried_rice,20,20,0,405.2,False,7
2016-12-08,Thursday,pittu,119,76,43,162.08,False,7
2016-12-09,Friday,paratha_roti,43,25,18,54.03,False,4
2016-12-09,Friday,egg_hopper,106,47,59,64.83,False,4
2016-12-10,Saturday,watalappan,32,13,19,237.72,True,13
2016-12-10,Saturday,kottu,120,42,78,475.44,True,13
2016-12-10,Saturday,rice_and_curry,53,17,36,416.01,True,13
2016-12-11,Sunday,rolls,60,45,15,59.43,True,15
2016-12-11,Sunday,kottu,95,74,21,475.44,True,15
2016-12-11,Sunday,pittu,70,69,1,178.29,True,15
2016-12-12,Monday,rolls,99,21,78,54.03,False,5
2016-12-12,Monday,egg_hopper,103,76,27,64.83,False,5
2016-12-12,Monday,pittu,35,18,17,162.08,False,5
2016-12-12,Monday,kottu,20,11,9,432.22,False,5
2016-12-13,Tuesday,vegetable_roti,114,59,55,54.03,False,5
2016-12-13,Tuesday,watalappan,57,41,16,216.11,False,5
2016-12-13,Tuesday,chicken_biriyani,30,12,18,486.24,False,5
2016-12-14,Wednesday,vegetable_roti,36,24,12,54.03,False,8
2016-12-14,Wednesday,rice_and_curry,38,35,3,378.19,False,8
2016-12-14,Wednesday,chicken_biriyani,72,32,40,486.24,False,8
2016-12-15,Thursday,rolls,74,36,38,54.03,False,8
2016-12-15,Thursday,watalappan,32,31,1,216.11,False,8
2016-12-15,Thursday,fried_rice,30,17,13,405.2,False,8
2016-12-16,Friday,paratha_roti,50,39,11,54.03,False,6
2016-12-16,Friday,egg_hopper,87,16,71,64.83,False,6
2016-12-16,Friday,rolls,88,78,10,54.03,False,6
2016-12-17,Saturday,kottu,110,79,31,475.44,True,13
2016-12-17,Saturday,egg_hopper,30,26,4,71.32,True,13
2016-12-17,Saturday,fried_rice,105,36,69,445.72,True,13
2016-12-18,Sunday,paratha_roti,65,49,16,59.43,True,12
2016-12-18,Sunday,vegetable_roti,40,13,27,59.43,True,12
2016-12-18,Sunday,rolls,39,28,11,59.43,True,12
2016-12-18,Sunday,pittu,109,59,50,178.29,True,12
2016-12-19,Monday,chicken_biriyani,43,23,20,486.24,False,5
2016-12-19,Monday,pittu,45,18,27,162.08,False,5
2016-12-19,Monday,kottu,43,25,18,432.22,False,5
2016-12-19,Monday,rolls,92,82,10,54.03,False,5
2016-12-20,Tuesday,kottu,119,92,27,475.44,True,11
2016-12-20,Tuesday,paratha_roti,93,82,11,59.43,True,11
2016-12-20,Tuesday,watalappan,23,18,5,237.72,True,11
2016-12-21,Wednesday,pittu,92,16,76,178.29,True,13
2016-12-21,Wednesday,vegetable_roti,77,16,61,59.43,True,13
2016-12-21,Wednesday,fried_rice,99,78,21,445.72,True,13
2016-12-22,Thursday,egg_hopper,88,28,60,71.32,True,10
2016-12-22,Thursday,rice_and_curry,72,44,28,416.01,True,10
2016-12-23,Friday,watalappan,102,26,76,237.72,True,12
2016-12-23,Friday,fried_rice,110,106,4,445.72,True,12
2016-12-23,Friday,vegetable_roti,118,110,8,59.43,True,12
2016-12-24,Saturday,watalappan,86,16,70,237.72,True,14
2016-12-24,Saturday,paratha_roti,98,66,32,59.43,True,14
2016-12-25,Sunday,paratha_roti,25,17,8,59.43,True,15
2016-12-25,Sunday,pittu,33,24,9,178.29,True,15
2016-12-25,Sunday,watalappan,45,11,34,237.72,True,15
2016-12-25,Sunday,chicken_biriyani,73,50,23,534.87,True,15
2016-12-25,Sunday,rolls,23,13,10,59.43,True,15
2016-12-26,Monday,rice_and_curry,51,32,19,416.01,True,7
2016-12-26,Monday,rolls,59,48,11,59.43,True,7
2016-12-26,Monday,watalappan,34,11,23,237.72,True,7
2016-12-26,Monday,kottu,21,12,9,475.44,True,7
2016-12-27,Tuesday,rice_and_curry,37,16,21,416.01,True,13
2016-12-27,Tuesday,fried_rice,39,33,6,445.72,True,13
2016-12-27,Tuesday,pittu,115,106,9,178.29,True,13
2016-12-27,Tuesday,watalappan,80,25,55,237.72,True,13
2016-12-28,Wednesday,rice_and_curry,115,27,88,416.01,True,6
2016-12-28,Wednesday,vegetable_roti,94,12,82,59.43,True,6
2016-12-28,Wednesday,kottu,72,54,18,475.44,True,6
2016-12-29,Thursday,rice_and_curry,108,38,70,416.01,True,8
2016-12-29,Thursday,pittu,94,45,49,178.29,True,8
2016-12-29,Thursday,fried_rice,99,39,60,445.72,True,8
2016-12-29,Thursday,rolls,29,29,0,59.43,True,8
2016-12-30,Friday,vegetable_roti,55,14,41,59.43,True,10
2016-12-30,Friday,fried_rice,20,12,8,445.72,True,10
2016-12-30,Friday,paratha_roti,28,21,7,59.43,True,10
2016-12-31,Saturday,pittu,109,75,34,178.29,True,11
2016-12-31,Saturday,vegetable_roti,118,53,65,59.43,True,11
2016-12-31,Saturday,kottu,88,64,24,475.44,True,11
2016-12-31,Saturday,rice_and_curry,68,44,24,416.01,True,11
2017-01-01,Sunday,fried_rice,113,63,50,481.38,True,9
2017-01-01,Sunday,pittu,48,33,15,192.55,True,9
2017-01-01,Sunday,kottu,49,46,3,513.47,True,9
2017-01-02,Monday,fried_rice,23,17,6,437.62,False,6
2017-01-02,Monday,egg_hopper,26,19,7,70.02,False,6
2017-01-02,Monday,watalappan,49,20,29,233.4,False,6
2017-01-03,Tuesday,fried_rice,88,23,65,437.62,False,7
2017-01-03,Tuesday,vegetable_roti,23,10,13,58.35,False,7
2017-01-04,Wednesday,paratha_roti,58,18,40,58.35,False,4
2017-01-04,Wednesday,rolls,44,35,9,58.35,False,4
2017-01-04,Wednesday,chicken_biriyani,39,15,24,525.14,False,4
2017-01-05,Thursday,pittu,45,32,13,175.05,False,4
2017-01-05,Thursday,rice_and_curry,68,23,45,408.44,False,4
2017-01-05,Thursday,kottu,28,21,7,466.79,False,4
2017-01-06,Friday,vegetable_roti,40,36,4,58.35,False,7
2017-01-06,Friday,egg_hopper,107,24,83,70.02,False,7
2017-01-06,Friday,paratha_roti,77,32,45,58.35,False,7
2017-01-07,Saturday,chicken_biriyani,43,40,3,577.66,True,12
2017-01-07,Saturday,kottu,46,45,1,513.47,True,12
2017-01-08,Sunday,kottu,116,107,9,513.47,True,8
2017-01-08,Sunday,rolls,85,20,65,64.18,True,8
2017-01-08,Sunday,vegetable_roti,101,69,32,64.18,True,8
2017-01-08,Sunday,chicken_biriyani,42,28,14,577.66,True,8
2017-01-08,Sunday,fried_rice,76,51,25,481.38,True,8
2017-01-09,Monday,vegetable_roti,26,19,7,58.35,False,5
2017-01-09,Monday,rice_and_curry,31,26,5,408.44,False,5
2017-01-09,Monday,chicken_biriyani,100,39,61,525.14,False,5
2017-01-10,Tuesday,chicken_biriyani,105,65,40,525.14,False,4
2017-01-10,Tuesday,kottu,94,43,51,466.79,False,4
2017-01-10,Tuesday,paratha_roti,40,39,1,58.35,False,4
2017-01-10,Tuesday,egg_hopper,72,50,22,70.02,False,4
2017-01-11,Wednesday,rice_and_curry,67,35,32,408.44,False,5
2017-01-11,Wednesday,kottu,87,42,45,466.79,False,5
2017-01-11,Wednesday,watalappan,28,25,3,233.4,False,5
2017-01-12,Thursday,kottu,111,61,50,466.79,False,8
2017-01-12,Thursday,chicken_biriyani,86,80,6,525.14,False,8
2017-01-12,Thursday,pittu,87,45,42,175.05,False,8
2017-01-13,Friday,kottu,77,22,55,466.79,False,8
2017-01-13,Friday,paratha_roti,27,19,8,58.35,False,8
2017-01-13,Friday,chicken_biriyani,39,28,11,525.14,False,8
2017-01-13,Friday,pittu,69,32,37,175.05,False,8
2017-01-13,Friday,rice_and_curry,109,26,83,408.44,False,8
2017-01-14,Saturday,chicken_biriyani,69,19,50,577.66,True,15
2017-01-14,Saturday,fried_rice,93,56,37,481.38,True,15
2017-01-14,Saturday,kottu,25,14,11,513.47,True,15
2017-01-14,Saturday,rolls,31,26,5,64.18,True,15
2017-01-15,Sunday,paratha_roti,100,58,42,64.18,True,12
2017-01-15,Sunday,rolls,74,15,59,64.18,True,12
2017-01-15,Sunday,watalappan,26,18,8,256.74,True,12
2017-01-15,Sunday,chicken_biriyani,74,11,63,577.66,True,12
2017-01-16,Monday,chicken_biriyani,33,10,23,525.14,False,6
2017-01-16,Monday,rolls,61,23,38,58.35,False,6
2017-01-16,Monday,vegetable_roti,27,12,15,58.35,False,6
2017-01-16,Monday,rice_and_curry,84,64,20,408.44,False,6
2017-01-17,Tuesday,pittu,23,17,6,175.05,False,8
2017-01-17,Tuesday,watalappan,76,30,46,233.4,False,8
2017-01-17,Tuesday,rolls,33,18,15,58.35,False,8
2017-01-17,Tuesday,rice_and_curry,69,37,32,408.44,False,8
2017-01-18,Wednesday,egg_hopper,109,37,72,70.02,False,5
2017-01-18,Wednesday,rice_and_curry,119,98,21,408.44,False,5
2017-01-18,Wednesday,rolls,92,49,43,58.35,False,5
2017-01-18,Wednesday,pittu,90,60,30,175.05,False,5
2017-01-19,Thursday,rolls,30,26,4,58.35,False,4
2017-01-19,Thursday,watalappan,101,46,55,233.4,False,4
2017-01-19,Thursday,pittu,63,22,41,175.05,False,4
2017-01-20,Friday,chicken_biriyani,63,50,13,525.14,False,6
2017-01-20,Friday,kottu,35,31,4,466.79,False,6
2017-01-20,Friday,paratha_roti,32,15,17,58.35,False,6
2017-01-20,Friday,vegetable_roti,75,59,16,58.35,False,6
2017-01-21,Saturday,egg_hopper,71,10,61,77.02,True,8
2017-01-21,Saturday,rolls,82,29,53,64.18,True,8
2017-01-21,Saturday,kottu,93,40,53,513.47,True,8
2017-01-22,Sunday,kottu,106,73,33,513.47,True,11
2017-01-22,Sunday,egg_hopper,37,30,7,77.02,True,11
2017-01-22,Sunday,vegetable_roti,26,22,4,64.18,True,11
2017-01-23,Monday,kottu,103,90,13,466.79,False,7
2017-01-23,Monday,paratha_roti,23,16,7,58.35,False,7
2017-01-23,Monday,rolls,37,22,15,58.35,False,7
2017-01-23,Monday,vegetable_roti,91,74,17,58.35,False,7
2017-01-24,Tuesday,pittu,55,29,26,175.05,False,5
2017-01-24,Tuesday,rice_and_curry,79,20,59,408.44,False,5
2017-01-24,Tuesday,paratha_roti,99,91,8,58.35,False,5
2017-01-25,Wednesday,rice_and_curry,43,42,1,408.44,False,6
2017-01-25,Wednesday,watalappan,51,32,19,233.4,False,6
2017-01-25,Wednesday,rolls,88,81,7,58.35,False,6
2017-01-26,Thursday,rolls,90,67,23,58.35,False,4
2017-01-26,Thursday,pittu,30,30,0,175.05,False,4
2017-01-26,Thursday,kottu,65,64,1,466.79,False,4
2017-01-27,Friday,kottu,87,56,31,466.79,False,8
2017-01-27,Friday,pittu,112,65,47,175.05,False,8
2017-01-27,Friday,fried_rice,27,12,15,437.62,False,8
2017-01-28,Saturday,rolls,23,15,8,64.18,True,6
2017-01-28,Saturday,watalappan,98,47,51,256.74,True,6
2017-01-28,Saturday,rice_and_curry,37,20,17,449.29,True,6
2017-01-28,Saturday,pittu,29,25,4,192.55,True,6
2017-01-29,Sunday,chicken_biriyani,113,88,25,577.66,True,9
2017-01-29,Sunday,rolls,101,43,58,64.18,True,9
2017-01-29,Sunday,pittu,50,32,18,192.55,True,9
2017-01-30,Monday,vegetable_roti,100,13,87,58.35,False,7
2017-01-30,Monday,rice_and_curry,89,37,52,408.44,False,7
2017-01-30,Monday,fried_rice,115,79,36,437.62,False,7
2017-01-31,Tuesday,rice_and_curry,112,42,70,408.44,False,8
2017-01-31,Tuesday,kottu,29,10,19,466.79,False,8
2017-01-31,Tuesday,rolls,103,58,45,58.35,False,8
2017-02-01,Wednesday,pittu,23,12,11,175.05,False,4
2017-02-01,Wednesday,rice_and_curry,58,30,28,408.44,False,4
2017-02-02,Thursday,pittu,29,19,10,175.05,False,6
2017-02-02,Thursday,rolls,85,71,14,58.35,False,6
2017-02-02,Thursday,rice_and_curry,96,63,33,408.44,False,6
2017-02-02,Thursday,vegetable_roti,100,34,66,58.35,False,6
2017-02-03,Friday,paratha_roti,35,33,2,58.35,False,4
2017-02-03,Friday,fried_rice,49,46,3,437.62,False,4
2017-02-03,Friday,chicken_biriyani,58,44,14,525.14,False,4
2017-02-04,Saturday,watalappan,82,64,18,256.74,True,14
2017-02-04,Saturday,vegetable_roti,33,10,23,64.18,True,14
2017-02-04,Saturday,kottu,79,26,53,513.47,True,14
2017-02-05,Sunday,vegetable_roti,71,70,1,64.18,True,6
2017-02-05,Sunday,chicken_biriyani,60,21,39,577.66,True,6
2017-02-05,Sunday,pittu,43,13,30,192.55,True,6
2017-02-05,Sunday,kottu,51,18,33,513.47,True,6
2017-02-05,Sunday,paratha_roti,111,18,93,64.18,True,6
2017-02-06,Monday,paratha_roti,111,69,42,58.35,False,5
2017-02-06,Monday,pittu,103,15,88,175.05,False,5
2017-02-06,Monday,chicken_biriyani,86,53,33,525.14,False,5
2017-02-07,Tuesday,kottu,30,12,18,466.79,False,8
2017-02-07,Tuesday,rice_and_curry,46,33,13,408.44,False,8
2017-02-07,Tuesday,chicken_biriyani,96,90,6,525.14,False,8
2017-02-07,Tuesday,egg_hopper,97,65,32,70.02,False,8
2017-02-08,Wednesday,egg_hopper,61,27,34,70.02,False,6
2017-02-09,Thursday,vegetable_roti,78,33,45,58.35,False,5
2017-02-09,Thursday,fried_rice,93,17,76,437.62,False,5
2017-02-09,Thursday,watalappan,85,11,74,233.4,False,5
2017-02-10,Friday,rolls,35,12,23,58.35,False,5
2017-02-10,Friday,kottu,52,29,23,466.79,False,5
2017-02-11,Saturday,vegetable_roti,53,14,39,64.18,True,6
2017-02-11,Saturday,egg_hopper,27,18,9,77.02,True,6
2017-02-11,Saturday,rolls,96,42,54,64.18,True,6
2017-02-11,Saturday,pittu,38,15,23,192.55,True,6
2017-02-12,Sunday,egg_hopper,113,44,69,77.02,True,13
2017-02-12,Sunday,vegetable_roti,27,12,15,64.18,True,13
2017-02-12,Sunday,paratha_roti,42,25,17,64.18,True,13
2017-02-13,Monday,pittu,74,24,50,175.05,False,6
2017-02-13,Monday,egg_hopper,23,17,6,70.02,False,6
2017-02-14,Tuesday,paratha_roti,57,35,22,64.18,True,13
2017-02-14,Tuesday,rice_and_curry,99,14,85,449.29,True,13
2017-02-14,Tuesday,fried_rice,74,26,48,481.38,True,13
2017-02-14,Tuesday,rolls,61,13,48,64.18,True,13
2017-02-15,Wednesday,fried_rice,52,31,21,437.62,False,8
2017-02-15,Wednesday,rice_and_curry,84,26,58,408.44,False,8
2017-02-15,Wednesday,paratha_roti,101,67,34,58.35,False,8
2017-02-15,Wednesday,kottu,113,58,55,466.79,False,8
2017-02-16,Thursday,paratha_roti,25,16,9,58.35,False,5
2017-02-16,Thursday,pittu,65,56,9,175.05,False,5
2017-02-16,Thursday,chicken_biriyani,90,66,24,525.14,False,5
2017-02-16,Thursday,kottu,90,32,58,466.79,False,5
2017-02-17,Friday,vegetable_roti,51,44,7,58.35,False,6
2017-02-17,Friday,fried_rice,91,71,20,437.62,False,6
2017-02-17,Friday,kottu,107,21,86,466.79,False,6
2017-02-17,Friday,rice_and_curry,94,71,23,408.44,False,6
2017-02-18,Saturday,fried_rice,110,10,100,481.38,True,15
2017-02-18,Saturday,paratha_roti,57,43,14,64.18,True,15
2017-02-18,Saturday,vegetable_roti,27,19,8,64.18,True,15
2017-02-19,Sunday,pittu,103,95,8,192.55,True,9
2017-02-19,Sunday,vegetable_roti,116,83,33,64.18,True,9
2017-02-19,Sunday,kottu,104,52,52,513.47,True,9
2017-02-20,Monday,watalappan,110,16,94,233.4,False,7
2017-02-20,Monday,pittu,75,51,24,175.05,False,7
2017-02-20,Monday,kottu,116,103,13,466.79,False,7
2017-02-20,Monday,chicken_biriyani,42,39,3,525.14,False,7
2017-02-21,Tuesday,rice_and_curry,62,31,31,408.44,False,4
2017-02-21,Tuesday,vegetable_roti,114,33,81,58.35,False,4
2017-02-21,Tuesday,rolls,115,67,48,58.35,False,4
2017-02-22,Wednesday,pittu,89,36,53,175.05,False,6
2017-02-22,Wednesday,watalappan,56,17,39,233.4,False,6
2017-02-22,Wednesday,egg_hopper,120,79,41,70.02,False,6
2017-02-22,Wednesday,rolls,113,10,103,58.35,False,6
2017-02-23,Thursday,rolls,60,19,41,58.35,False,5
2017-02-23,Thursday,egg_hopper,118,74,44,70.02,False,5
2017-02-23,Thursday,chicken_biriyani,108,64,44,525.14,False,5
2017-02-24,Friday,egg_hopper,81,39,42,70.02,False,5
2017-02-24,Friday,vegetable_roti,52,51,1,58.35,False,5
2017-02-24,Friday,rice_and_curry,100,22,78,408.44,False,5
2017-02-25,Saturday,fried_rice,95,26,69,481.38,True,8
2017-02-25,Saturday,pittu,109,33,76,192.55,True,8
2017-02-25,Saturday,paratha_roti,56,29,27,64.18,True,8
2017-02-25,Saturday,vegetable_roti,56,51,5,64.18,True,8
2017-02-26,Sunday,pittu,114,42,72,192.55,True,15
2017-02-26,Sunday,fried_rice,110,52,58,481.38,True,15
2017-02-26,Sunday,kottu,78,68,10,513.47,True,15
2017-02-26,Sunday,egg_hopper,40,21,19,77.02,True,15
2017-02-27,Monday,paratha_roti,114,32,82,58.35,False,7
2017-02-27,Monday,watalappan,67,26,41,233.4,False,7
2017-02-27,Monday,rice_and_curry,67,26,41,408.44,False,7
2017-02-28,Tuesday,chicken_biriyani,22,14,8,525.14,False,7
2017-02-28,Tuesday,rolls,80,40,40,58.35,False,7
2017-02-28,Tuesday,rice_and_curry,61,17,44,408.44,False,7
2017-03-01,Wednesday,watalappan,75,58,17,233.4,False,5
2017-03-01,Wednesday,paratha_roti,118,95,23,58.35,False,5
2017-03-01,Wednesday,rice_and_curry,61,19,42,408.44,False,5
2017-03-02,Thursday,vegetable_roti,67,53,14,58.35,False,4
2017-03-02,Thursday,chicken_biriyani,33,19,14,525.14,False,4
2017-03-03,Friday,chicken_biriyani,112,38,74,525.14,False,7
2017-03-03,Friday,egg_hopper,44,44,0,70.02,False,7
2017-03-03,Friday,watalappan,64,60,4,233.4,False,7
2017-03-03,Friday,rolls,51,22,29,58.35,False,7
2017-03-04,Saturday,watalappan,109,87,22,256.74,True,11
2017-03-04,Saturday,vegetable_roti,113,48,65,64.18,True,11
2017-03-04,Saturday,kottu,24,17,7,513.47,True,11
2017-03-05,Sunday,pittu,30,23,7,192.55,True,11
2017-03-05,Sunday,egg_hopper,47,35,12,77.02,True,11
2017-03-05,Sunday,rice_and_curry,93,41,52,449.29,True,11
2017-03-05,Sunday,watalappan,66,45,21,256.74,True,11
2017-03-05,Sunday,fried_rice,24,14,10,481.38,True,11
2017-03-06,Monday,vegetable_roti,33,26,7,58.35,False,7
2017-03-06,Monday,rice_and_curry,24,24,0,408.44,False,7
2017-03-07,Tuesday,paratha_roti,65,35,30,58.35,False,5
2017-03-07,Tuesday,rolls,29,11,18,58.35,False,5
2017-03-08,Wednesday,pittu,20,16,4,175.05,False,4
2017-03-08,Wednesday,rice_and_curry,60,27,33,408.44,False,4
2017-03-08,Wednesday,paratha_roti,74,58,16,58.35,False,4
2017-03-08,Wednesday,fried_rice,104,58,46,437.62,False,4
2017-03-08,Wednesday,chicken_biriyani,62,12,50,525.14,False,4
2017-03-09,Thursday,paratha_roti,75,16,59,58.35,False,6
2017-03-09,Thursday,kottu,25,18,7,466.79,False,6
2017-03-09,Thursday,egg_hopper,51,48,3,70.02,False,6
2017-03-09,Thursday,chicken_biriyani,59,26,33,525.14,False,6
2017-03-10,Friday,chicken_biriyani,67,55,12,525.14,False,6
2017-03-10,Friday,paratha_roti,81,79,2,58.35,False,6
2017-03-10,Friday,egg_hopper,95,26,69,70.02,False,6
2017-03-10,Friday,rice_and_curry,90,68,22,408.44,False,6
2017-03-11,Saturday,egg_hopper,26,14,12,77.02,True,9
2017-03-11,Saturday,paratha_roti,88,87,1,64.18,True,9
2017-03-11,Saturday,chicken_biriyani,35,22,13,577.66,True,9
2017-03-12,Sunday,fried_rice,57,34,23,481.38,True,13
2017-03-12,Sunday,chicken_biriyani,73,71,2,577.66,True,13
2017-03-13,Monday,egg_hopper,39,32,7,70.02,False,8
2017-03-13,Monday,rolls,52,20,32,58.35,False,8
2017-03-13,Monday,pittu,52,46,6,175.05,False,8
2017-03-14,Tuesday,pittu,119,63,56,175.05,False,4
2017-03-14,Tuesday,paratha_roti,32,18,14,58.35,False,4
2017-03-14,Tuesday,egg_hopper,47,39,8,70.02,False,4
2017-03-14,Tuesday,rice_and_curry,75,67,8,408.44,False,4
2017-03-14,Tuesday,chicken_biriyani,109,109,0,525.14,False,4
2017-03-15,Wednesday,chicken_biriyani,95,75,20,525.14,False,6
2017-03-15,Wednesday,vegetable_roti,56,14,42,58.35,False,6
2017-03-15,Wednesday,rolls,30,14,16,58.35,False,6
2017-03-16,Thursday,vegetable_roti,82,32,50,58.35,False,6
2017-03-16,Thursday,rolls,119,77,42,58.35,False,6
2017-03-16,Thursday,kottu,97,62,35,466.79,False,6
2017-03-17,Friday,paratha_roti,64,41,23,58.35,False,4
2017-03-17,Friday,vegetable_roti,94,94,0,58.35,False,4
2017-03-18,Saturday,watalappan,74,61,13,256.74,True,14
2017-03-18,Saturday,fried_rice,84,79,5,481.38,True,14
2017-03-18,Saturday,vegetable_roti,74,58,16,64.18,True,14
